index,id, MLS, Price, Latitude, Longitude, LandSize, SizeInterior, Bedrooms, Bathrooms,
1900,25032018, SK912374,109000,50.455963,-104.628189, 3129 sqft, 902 sqft,3,1, 
1901,24148363,13085897,109000,47.65941076,-79.31453554, 780.4 m2, 3900 sqft,5,1, 
1902,24951809,28908151,109000,46.639655,-72.598595, 505.3 m2,0,1,1, 
1903,25016361,9944773,109000,46.29339393,-71.65941817, 868.6 m2,0,3,1, 
1904,24430934,28729141,109000,46.65485552,-70.14633006, 368 m2,0,3,1, 
1905,25036527, NB081763,109000,47.732457,-65.052739, 1 ac,1169, 3 + 0,1, 
1906,25032310,1252694,109000,47.549734,-52.709288, 50 x 135|under 1/2 acre, 1150 sqft,3,1, 
1907,25045545,19063367,109000,46.83089412,-71.87274207, 1393.5 m2, 560.8 sqft,3,1, 
1908,24917659,1250386,109000,47.651102,-52.938414, .28 acre|.5 - 9.99 acres, 840 sqft,3,1, 
1909,24899839,14025042,109000,47.426541,-79.042337, 4994.6 m2, 59.8 m2,1,1, 
1910,24830805, NB078709,109300,47.317695,-68.144033, 16329 sqft,2600, 7 + 0,2, 
1911,24948563, E4316220,109500,54.06068801,-112.9458701,0, 69.12 m2,2,1, 
1912,24859847, SK908260,109500,51.068927,-104.960513, 6000 sqft, 1242 sqft,2,1, 
1913,24596522, SK900779,109500,52.053294,-107.975805, 14000 sqft, 1012 sqft,2,1, 
1914,24796920, SK906227,109500,50.290419,-107.800364, 5741.75 sqft, 1342 sqft,4,2, 
1915,24717895, M146308,109500,46.161749,-64.681414, 548.64 SQ Meters|under 1/2 acre, 952 sqft,3,1, 
1916,24992587,21131510,109500,46.82343362,-72.50315073, 1262.3 m2,0,2,1, 
1917,24156707, SK888220,109876,50.449853,-104.596377, 2078 sqft, 882 sqft,2,1, 
1918,24091687,202204353,109900,49.919918,-97.157942, 27 x 100, 1052 sqft,3,2, 
1919,24575775, SK900087,109900,49.180921,-105.950979, 6150 sqft, 968 sqft,3,2, 
1920,24533952,1246026,109900,48.947918,-55.673661, 60x100|under 1/2 acre, 1900 sqft,5,1, 
1921,24677409,9687179,109900,48.729396,-69.09925441, 1856.4 m2, 1927.6 sqft,4,2, 
1922,24985676,1252148,109900,49.010441,-55.487863, 81.5'x150'|10890 - 21799 sqft (1/4 - 1/2 ac), 1031 sqft,2,1, 
1923,24954550, E4316496,109900,54.06183558,-113.6468299,0, 102.1 m2,3,1, 
1924,24863683, A1257475,109900,55.280551,-114.776953, 7850 sqft|7251 - 10889 sqft, 402.72 sqft, 0 + 2,2, 
1925,24921854, A2003557,109900,55.17858279,-118.7994774, 593.1 m2|4051 - 7250 sqft, 492 sqft, 1 + 0,1, 
1926,24796195, A1252222,109900,55.632531,-116.679528, 6000 sqft|4051 - 7250 sqft, 780 sqft, 1 + 0,1, 
1927,24558900, E4300292,109900,53.98554449,-111.2950799, 7015 sqft, 82.49 m2,2,1, 
1928,25027149, A2009659,109900,55.71331795,-116.8933548, 6000 sqft|4051 - 7250 sqft, 879 sqft, 1 + 1,1, 
1929,24522775, E4298698,109900,53.497006,-112.040336,0, 90.67 m2,2,1, 
1930,24491503, E4297389,109900,53.61263899,-115.1838656, 0.665 ac, 35.68 m2,1,1, 
1931,24666678, SK902857,109900,51.768288,-104.191578, 9450 sqft, 830 sqft,4,1, 
1932,24615915, A1235565,109900,51.645416,-111.929871, 6250 sqft|4051 - 7250 sqft, 1296 sqft, 3 + 0,1, 
1933,24750753, A1246308,109900,51.645745,-111.924859, 6250 sqft|4051 - 7250 sqft, 1709 sqft, 4 + 0,1, 
1934,24975180, SK911067,109900,51.768876,-104.190421, 12445 sqft, 936 sqft,3,1, 
1935,24983294, E4317491,109900,52.09373886,-111.455264,0, 91.79 m2,2,1, 
1936,24880575, SK908515,109900,52.123772,-106.697669, 37x140, 720 sqft,3,1, 
1937,24887654, SK908910,109900,51.150646,-108.756757, 6250 sqft, 1260 sqft,4,2, 
1938,24887663, SK908876,109900,52.149606,-106.671969, 3108 sqft, 320 sqft,1,1, 
1939,24585492, SK900583,109900,52.263604,-105.520095, 6600 sqft, 824 sqft,2,1, 
1940,24625850, A1226796,109900,53.387763,-108.960063, 15246 sqft|10890 - 21799 sqft (1/4 - 1/2 ac), 1170 sqft, 3 + 0,1, 
1941,24627759, SK901689,109900,52.160896,-103.518806, 12500 sqft, 816 sqft,2,1, 
1942,24325200, A1210523,109900,52.510587,-110.964958, 18731 sqft|10890 - 21799 sqft (1/4 - 1/2 ac), 1254 sqft, 3 + 0,1, 
1943,24498776, SK898162,109900,53.22135,-106.391339, 6000 sqft, 760 sqft,1,1, 
1944,23629594, A1144702,109900,52.837984,-109.629198, 6240 sqft|4051 - 7250 sqft, 1040 sqft, 3 + 0,1, 
1945,25049675,202226614,109900,51.140727,-99.835175, 6584 sqft, 816 sqft,2,1, 
1946,24872313, A1257940,109900,53.279713,-109.996151, 4026 sqft|0-4050 sqft, 550 sqft, 1 + 0,1, 
1947,24837710, SK907664,109900,53.200988,-105.770436, 56x99, 652 sqft,3,2, 
1948,24824311, E4311400,109900,53.218636,-114.973752,0, 74.6 m2,2,1, 
1949,24972290, SK910750,109900,52.408118,-108.697772, 5750 sqft, 988 sqft,3,2, 
1950,23907671, E4272458,109900,53.82930317,-112.1164949,0, 68.12 m2,2,1, 
1951,24784956, SK906116,109900,50.395342,-105.514833, 50x125, 940 sqft,2,1, 
1952,24545293, SK899354,109900,50.454044,-104.629865, 3999 sqft, 704 sqft,2,1, 
1953,24763464, SK905555,109900,50.380806,-105.545957, 33x125, 864 sqft,2,1, 
1954,25054805, SK913856,109900,50.472854,-104.622485, 4166 sqft, 560 sqft,2,1, 
1955,24304836, SK891860,109900,50.888199,-109.542638, 5750 sqft, 908 sqft,3,2, 
1956,25002472, SK911476,109900,50.395912,-105.559824, 3630 sqft, 600 sqft,2,1, 
1957,24614588, A1235606,109900,50.791456,-112.466343, 7500 sqft|7251 - 10889 sqft, 818 sqft, 1 + 0,1, 
1958,24615915, A1235565,109900,51.645416,-111.929871, 6250 sqft|4051 - 7250 sqft, 1296 sqft, 3 + 0,1, 
1959,24666678, SK902857,109900,51.768288,-104.191578, 9450 sqft, 830 sqft,4,1, 
1960,24750753, A1246308,109900,51.645745,-111.924859, 6250 sqft|4051 - 7250 sqft, 1709 sqft, 4 + 0,1, 
1961,24887654, SK908910,109900,51.150646,-108.756757, 6250 sqft, 1260 sqft,4,2, 
1962,24585492, SK900583,109900,52.263604,-105.520095, 6600 sqft, 824 sqft,2,1, 
1963,24325200, A1210523,109900,52.510587,-110.964958, 18731 sqft|10890 - 21799 sqft (1/4 - 1/2 ac), 1254 sqft, 3 + 0,1, 
1964,25049675,202226614,109900,51.140727,-99.835175, 6584 sqft, 816 sqft,2,1, 
1965,24975180, SK911067,109900,51.768876,-104.190421, 12445 sqft, 936 sqft,3,1, 
1966,24533952,1246026,109900,48.947918,-55.673661, 60x100|under 1/2 acre, 1900 sqft,5,1, 
1967,24985676,1252148,109900,49.010441,-55.487863, 81.5'x150'|10890 - 21799 sqft (1/4 - 1/2 ac), 1031 sqft,2,1, 
1968,24575775, SK900087,109900,49.180921,-105.950979, 6150 sqft, 968 sqft,3,2, 
1969,24491503, E4297389,109900,53.61263899,-115.1838656, 0.665 ac, 35.68 m2,1,1, 
1970,23907671, E4272458,109900,53.82930317,-112.1164949,0, 68.12 m2,2,1, 
1971,24872313, A1257940,109900,53.279713,-109.996151, 4026 sqft|0-4050 sqft, 550 sqft, 1 + 0,1, 
1972,24837710, SK907664,109900,53.200988,-105.770436, 56x99, 652 sqft,3,2, 
1973,24824311, E4311400,109900,53.218636,-114.973752,0, 74.6 m2,2,1, 
1974,24625850, A1226796,109900,53.387763,-108.960063, 15246 sqft|10890 - 21799 sqft (1/4 - 1/2 ac), 1170 sqft, 3 + 0,1, 
1975,25004884, SK911717,109900,53.207764,-105.739729, 0.13 ac, 545 sqft,3,2, 
1976,24522775, E4298698,109900,53.497006,-112.040336,0, 90.67 m2,2,1, 
1977,24972290, SK910750,109900,52.408118,-108.697772, 5750 sqft, 988 sqft,3,2, 
1978,24887663, SK908876,109900,52.149606,-106.671969, 3108 sqft, 320 sqft,1,1, 
1979,24880575, SK908515,109900,52.123772,-106.697669, 37x140, 720 sqft,3,1, 
1980,24627759, SK901689,109900,52.160896,-103.518806, 12500 sqft, 816 sqft,2,1, 
1981,24498776, SK898162,109900,53.22135,-106.391339, 6000 sqft, 760 sqft,1,1, 
1982,23629594, A1144702,109900,52.837984,-109.629198, 6240 sqft|4051 - 7250 sqft, 1040 sqft, 3 + 0,1, 
1983,24983294, E4317491,109900,52.09373886,-111.455264,0, 91.79 m2,2,1, 
1984,24951546, SK910532,109910,50.455172,-104.570168,0, 900 sqft,2,1, 
1985,24378254,18367321,109950,46.50040761,-72.82289482, 483.7 m2,0,3,1, 
1986,24997705, SK911498,109999,55.262039,-105.188377, 7701 sqft, 780 sqft,2,1, 
1987,24913785,19880289,110000,46.583728,-70.818493, 4039.69 sqft, 452.69 sqft,2,1, 
1988,24972474, NB081181,110000,47.050704,-65.573364,0,620, 2 + 0,2, 
1989,25023754, NB081660,110000,47.001347,-65.568204, 504 sqft,1946, 4 + 0,1, 
1990,24791894,20716964,110000,47.43900297,-72.77683881, 464.5 m2,0,3,1, 
1991,24691326,13134307,110000,46.82602187,-70.16696757, 6303.8 m2, 861.11 sqft,3,1, 
1992,24640330,1247118,110000,46.877854,-55.673618, 1.262 Acres|1 - 3 acres, 1700 sqft,0,1, 
1993,24993556,21675223,110000,48.10984609,-66.49911534, 4476.1 m2, 905 sqft,3,1, 
1994,24899670,1250228,110000,47.530449,-53.271933, 701.0000|7251 - 10889 sqft, 900 sqft,3,1, 
1995,24915690,26991421,110000,47.89104728,-69.011763, 1393 m2,0,5,1, 
1996,23267794,1231330,110000,48.506637,-53.507836, 89x57x37x14x34x67|4051 - 7250 sqft, 928 sqft,2,1, 
1997,24831139,10041430,110000,47.76035963,-79.20461037, 2288.5 m2, 74.5 m2,3,1, 
1998,24828165,20971734,110000,47.52056862,-72.68581823, 3718.8 m2,0,1,1, 
1999,24977313, M147682,110000,46.034691,-64.108829, 1.41 Hectares|3 - 10 acres, 1485 sqft,5,1, 
2000,24982720, NB081294,110000,45.996268,-67.488313, 848 m2,2389, 3 + 0,1, 
2001,24992151, E4317746,110000,53.65560496,-114.6877059, 0.16 ac, 118 m2,1,2, 
2002,25022302,202225880,110000,54.765295,-101.852918, 6000 sqft, 936 sqft,4,2, 
2003,23963680, A1174045,110000,56.923979,-117.635671, 2400 sqft|0-4050 sqft, 960 sqft, 3 + 0,2, 
2004,24619939, E4302878,110000,54.1358235,-113.443242, 2.94 ac, 98.24 m2,2,1, 
2005,24824317, E4311408,110000,54.06287245,-113.6455802,0, 96.4 m2,1,1, 
2006,24899935, SK909183,110000,53.748053,-107.728254, 10764 sqft, 604 sqft,2,1, 
2007,24944077, SK910315,110000,50.37355,-102.58084, 9600 sqft, 1085 sqft,3,2, 
2008,24865957, SK908244,110000,50.431149,-107.225013, 75x120, 800 sqft,3,2, 
2009,24699897,202217999,110000,50.403459,-100.392554, 15984 sqft, 1248 sqft,3,2, 
2010,24630049, SK901670,110000,50.665171,-101.793571, 7000 sqft, 864 sqft,3,2, 
2011,24658303, SK902563,110000,50.930413,-102.80077, 7000 sqft, 1772 sqft,4,3, 
2012,24637420, SK901758,110000,51.569017,-101.896719, 8060 sqft, 864 sqft,3,2, 
2013,24571509, SK900136,110000,51.639409,-102.433609, 9375 sqft, 988 sqft,3,1, 
2014,24154852,1242257,110000,51.37199,-55.597546, 65  X 100 APPROX|under 1/2 acre, 2024 sqft,3,1, 
2015,24454557,202211604,110000,45.99116882,-61.52729832, under 1/2 acre,0, 4 + 0,1, 
2016,24959541,28736993,110000,45.764776,-74.324103, 9999.67 sqft, 816 sqft,2,1, 
2017,24754849,28663360,110000,45.774628,-74.507609, 4363.6 m2,0,4,1, 
2018,23430736,11096216,110000,49.05728684,-76.96853504, 6500 sqft, 960 sqft,4,2, 
2019,23971698,22344017,110000,49.05226751,-76.9731003, 4086 sqft, 1269 sqft,7,2, 
2020,24993556,21675223,110000,48.10984609,-66.49911534, 4476.1 m2, 905 sqft,3,1, 
2021,23267794,1231330,110000,48.506637,-53.507836, 89x57x37x14x34x67|4051 - 7250 sqft, 928 sqft,2,1, 
2022,24915690,26991421,110000,47.89104728,-69.011763, 1393 m2,0,5,1, 
2023,24899670,1250228,110000,47.530449,-53.271933, 701.0000|7251 - 10889 sqft, 900 sqft,3,1, 
2024,24828165,20971734,110000,47.52056862,-72.68581823, 3718.8 m2,0,1,1, 
2025,24831139,10041430,110000,47.76035963,-79.20461037, 2288.5 m2, 74.5 m2,3,1, 
2026,24972474, NB081181,110000,47.050704,-65.573364,0,620, 2 + 0,2, 
2027,25023754, NB081660,110000,47.001347,-65.568204, 504 sqft,1946, 4 + 0,1, 
2028,24791894,20716964,110000,47.43900297,-72.77683881, 464.5 m2,0,3,1, 
2029,24691326,13134307,110000,46.82602187,-70.16696757, 6303.8 m2, 861.11 sqft,3,1, 
2030,24640330,1247118,110000,46.877854,-55.673618, 1.262 Acres|1 - 3 acres, 1700 sqft,0,1, 
2031,25019870,202225143,110000,45.1844866,-61.65402988, under 1/2 acre,0, 2 + 0,1, 
2032,24828886,19988516,110000,45.48322306,-71.65594457, 7219 sqft, 1537 sqft,4,2, 
2033,24913785,19880289,110000,46.583728,-70.818493, 4039.69 sqft, 452.69 sqft,2,1, 
2034,24800055,17400512,110000,46.23750523,-76.02173809, 15067.32 sqft, 1760.9 sqft,3,2, 
2035,24982720, NB081294,110000,45.996268,-67.488313, 848 m2,2389, 3 + 0,1, 
2036,24977313, M147682,110000,46.034691,-64.108829, 1.41 Hectares|3 - 10 acres, 1485 sqft,5,1, 
2037,24990433, SK911377,110500,51.042045,-102.159667, 6000 sqft, 1285 sqft,3,2, 
2038,24774125, SK905671,111000,50.279833,-107.785176, 5750 sqft, 1180 sqft,4,2, 
2039,24372644, SK893728,111500,49.906422,-102.027353, 50x200.00, 780 sqft,2,1, 
2040,24928625, E4315475,111580,53.87644,-112.33724,0, 121 m2,3,2, 
2041,24739147, SK904881,112000,52.4068,-108.699965, 12000 sqft, 1180 sqft,3,3, 
2042,24548817, A1229545,112000,52.351775,-110.268436, 5950 sqft|4051 - 7250 sqft, 1414 sqft, 3 + 1,2, 
2043,24649165, A1238441,112000,52.790138,-111.862915, 6000 sqft|4051 - 7250 sqft, 712 sqft, 1 + 1,1, 
2044,24886579, SK908881,112000,49.6298,-105.9819, 6135 sqft, 911 sqft,2,1, 
2045,23909442, A1167082,112000,55.712264,-116.898978, 6000 sqft|4051 - 7250 sqft, 935 sqft, 3 + 0,1, 
2046,24827120, SK907285,112000,50.467559,-104.6358, 4687 sqft, 616 sqft,2,1, 
2047,24857241, SK908205,112000,50.328352,-102.266453, 6250 sqft, 952 sqft,2,1, 
2048,24432438, SK895299,112000,51.920222,-109.139893, 9000 sqft, 720 sqft,3,2, 
2049,24701750,14356463,112000,46.78939,-71.963824, 4068.6 m2,0,1,1, 
2050,24988693,23003538,112200,48.135423,-78.115844, 464.5 m2,0,2,1, 
2051,24881869,12110254,112500,46.274707,-70.992184, 10180 sqft, 1517 sqft,6,1, 
2052,25031779,9259993,112500,46.22261014,-71.07403446, 706.6 m2,0,4,2, 
2053,24922772,202223584,112500,54.773373,-101.851757, Unknown, 851 sqft,3,1, 
2054,24547520, A1229490,112500,52.354521,-110.263418, 5750 sqft|4051 - 7250 sqft, 1199 sqft, 3 + 0,2, 
2055,24705810, A1242913,112500,53.288664,-110.173539, 6000 sqft|4051 - 7250 sqft, 1512 sqft, 3 + 0,2, 
2056,24282459,202207647,112500,51.150644,-100.044742, 4949 sqft, 1390 sqft,3,1, 
2057,24703204, SK903780,112500,50.462562,-104.62392, 3125 sqft, 720 sqft,3,2, 
2058,24494497, A1222093,112500,50.03906403,-110.6639051, 5200 sqft|4051 - 7250 sqft, 769 sqft, 2 + 0,2, 
2059,25017426,202225121,112900,45.6910039,-64.3664659, under 1/2 acre,0, 5 + 0,1, 
2060,24665259, E4304720,112900,53.9915546,-111.2795143,0, 105.9 m2,3,2, 
2061,24694400, NB076013,112900,48.00184,-66.6903, 465 m2,4, 4 + 0,1, 
2062,24825335, A1255454,113000,56.876161,-117.542259, 10.77 ac|10 - 49 acres, 1210 sqft, 2 + 0,1, 
2063,24997385, R2733326,113000,58.80927484,-122.679785, 11250 sqft, 750 sqft,2,1, 
2064,23744386, A1154572,113000,52.743892,-111.546812, 6000 sqft|4051 - 7250 sqft, 2018 sqft, 5 + 0,1, 
2065,24800448, SK906545,113000,51.850373,-105.030862, 14000 sqft, 974 sqft,3,2, 
2066,24601531, SK900899,113000,50.013211,-102.349166, 6000 sqft, 1212 sqft,3,2, 
2067,25041062,202226416,113500,49.18585,-99.670239, 83 x 120, 832 sqft,2,1, 
2068,24821751, M146885,113900,46.73287,-65.42709, 227 Sq Meters|under 1/2 acre, 685 sqft,2,1, 
2069,23736574, A1154652,113900,52.565247,-111.060628, 14352 sqft|10890 - 21799 sqft (1/4 - 1/2 ac), 1314 sqft, 2 + 1,2, 
2070,24758225,19016293,114000,46.75959533,-71.82605556, 468.6 m2, 977.36 sqft,2,1, 
2071,24870414, M147133,114000,45.926635,-65.182057, 205 Sqm Metric|under 1/2 acre, 480 sqft,1,1, 
2072,23864697,192212,114000,55.754548,-120.250165, 0.348 ac|under 1 acre, 727 sqft,2,1, 
2073,24218217, SK889696,114000,52.413774,-104.497889, 11500 sqft, 1682 sqft,3,2, 
2074,24966497, SK910827,114000,51.627355,-102.433633, 8880 sqft, 1240 sqft,3,1, 
2075,24257079, SK890686,114000,50.466012,-104.620922, 6246 sqft, 632 sqft,2,1, 
2076,24205452,1242667,114000,49.575398,-54.855181, 0.191 ha|10890 - 21799 sqft (1/4 - 1/2 ac), 850 sqft,3,1, 
2077,24523502, SK898896,114000,49.656644,-103.853602, 50x120, 936 sqft,2,2, 
2078,24717238,28197683,114000,50.02848303,-66.88081108, 236.4 m2, 2270.75 sqft,4,2, 
2079,24428809,25235474,114000,48.46208327,-67.42090983, 511 m2,0,3,1, 
2080,23969036,202202176,114500,50.782291,-101.284506, 7958 sqft, 1632 sqft,3,2, 
2081,24957516, SK910304,114500,50.331144,-102.271063, 7000 sqft, 1096 sqft,4,2, 
2082,24913115,11636130,114500,48.48047221,-67.93208728, 2728.8 m2,0,1,1, 
2083,24991474, NB081397,114500,48.02518,-66.41721, 2412 m2,1120, 3 + 0,1, 
2084,24877938, SK908626,114800,50.790653,-104.998354, 8712 sqft, 610 sqft,2,1, 
2085,24031373, A1181591,114800,50.041609,-110.67021, 4875 sqft|4051 - 7250 sqft, 815 sqft, 2 + 0,1, 
2086,25003406,202224798,114900,43.85560342,-66.12467196, under 1/2 acre,0, 2 + 0,1, 
2087,23776114,15908011,114900,47.544938,-68.639438, 1698.9 m2,0,4,2, 
2088,24471106, NB073364,114900,47.04002,-67.74512, 315 m2,1400, 2 + 0,1, 
2089,24961645,1251850,114900,47.739088,-53.231871, 95' x 69' x 40' x 54' Approx (Irregular)|0-4050 sqft, 1628 sqft,2,1, 
2090,24891026,1250153,114900,47.651334,-52.938984, 87 X 100 X 66.5 X 85|4051 - 7250 sqft, 1143 sqft,2,1, 
2091,24884769,1249461,114900,47.583304,-53.274455, 82' x 107' x 92' x 69' Approx|7251 - 10889 sqft, 1328 sqft,2,1, 
2092,24835451,16536307,114900,45.95922593,-70.65040839, 538.7 m2,0,3,1, 
2093,25031312,202225366,114900,45.9255503,-59.96154, under 1/2 acre,0, 4 + 0,2, 
2094,24985324,18560488,114900,45.71487224,-74.73737201, 5050.5 m2,0,3,1, 
2095,24942595, NB080918,114900,45.827704,-66.658435,0,1088, 3 + 0,1, 
2096,24414036, M142419,114900,45.850149,-64.730636, 1.94 Acres|1 - 3 acres, 1044 sqft,2,1, 
2097,24972806,202224234,114900,45.2125497,-61.5081529, 1 - 3 acres,0, 3 + 0,1, 
2098,24893122,18436898,114900,45.39024946,-70.97332286, 4137 m2,0,2,0, 
2099,25036743, NB081778,114900,45.316021,-66.017188, 9353.84 sqft,1000, 3 + 0,1, 
2100,24987318,202225326,114900,53.81862,-101.23983, Unknown, 545 sqft,3,1, 
2101,25003406,202224798,114900,43.85560342,-66.12467196, under 1/2 acre,0, 2 + 0,1, 
2102,24972806,202224234,114900,45.2125497,-61.5081529, 1 - 3 acres,0, 3 + 0,1, 
2103,24795679, E4310296,114900,53.60950241,-115.2306479, 650.32 m2, 87.7 m2,3,1, 
2104,23510583,27623329,114900,49.08023922,-64.54756295, 308 m2,0,3,1, 
2105,24535501, A1229152,114900,52.692233,-110.140003, 10500 sqft|7251 - 10889 sqft, 1597 sqft, 4 + 0,2, 
2106,25036743, NB081778,114900,45.316021,-66.017188, 9353.84 sqft,1000, 3 + 0,1, 
2107,24942595, NB080918,114900,45.827704,-66.658435,0,1088, 3 + 0,1, 
2108,24893122,18436898,114900,45.39024946,-70.97332286, 4137 m2,0,2,0, 
2109,24884769,1249461,114900,47.583304,-53.274455, 82' x 107' x 92' x 69' Approx|7251 - 10889 sqft, 1328 sqft,2,1, 
2110,24837007,202221676,114900,49.669905,-100.280772, 5.13 ac, 915 sqft,2,1, 
2111,24987318,202225326,114900,53.81862,-101.23983, Unknown, 545 sqft,3,1, 
2112,25020944,202225300,114900,49.844918,-99.92919, 50 x 120, 850 sqft,3,1, 
2113,25024789, SK912195,114900,50.440926,-104.583418, 3510 sqft, 750 sqft,3,1, 
2114,24960608, SK910671,114900,50.333305,-103.946567, 6250 sqft, 672 sqft,2,1, 
2115,24874447, SK908504,114900,53.202973,-105.749583, 33.2x122.7, 1289 sqft,3,2, 
2116,25003121,202225651,114900,49.908961,-97.158901, 25 x 84, 975 sqft,3,1, 
2117,24768116, SK905643,114900,53.221398,-106.388858, 61x134, 825 sqft,3,1, 
2118,24185868, SK888793,114900,49.391043,-105.628343, 8850 sqft, 936 sqft,2,2, 
2119,24495615,202212607,114900,49.67844,-100.71191, Unknown, 945 sqft,3,1, 
2120,24961645,1251850,114900,47.739088,-53.231871, 95' x 69' x 40' x 54' Approx (Irregular)|0-4050 sqft, 1628 sqft,2,1, 
2121,24414036, M142419,114900,45.850149,-64.730636, 1.94 Acres|1 - 3 acres, 1044 sqft,2,1, 
2122,24903808, SK909191,114900,50.456379,-104.635352, 3122 sqft, 806 sqft,2,1, 
2123,24835451,16536307,114900,45.95922593,-70.65040839, 538.7 m2,0,3,1, 
2124,24474959, SK896319,114900,50.449504,-104.597395, 3121 sqft, 840 sqft,2,2, 
2125,24311764,1243551,115000,49.503029,-56.058341, 70 x 90|4051 - 7250 sqft, 960 sqft,3,2, 
2126,25054711, M149082,115000,46.555294,-64.776624, 3.89 Acres Imperial|3 - 10 acres, 1290 sqft,3,1, 
2127,24730367,1248310,115000,49.503132,-56.058669, 100 x 100|4051 - 7250 sqft, 974 sqft,3,1, 
2128,25031490,25336365,115000,46.205424,-73.715548, 16000 sqft,0,2,1, 
2129,24165606,22425666,115000,45.96093771,-70.94017829, 440.7 m2,0,2,1, 
2130,25028570,1252615,115000,47.310073,-52.791534, 109' X 60' X 10' X 89' X 50'|Unknown, 934 sqft,2,1, 
2131,24396052, SK894204,115000,52.776847,-108.303861, 6000 sqft, 676 sqft,3,1, 
2132,24935488,169942,115000,51.642608,-120.022507, 16552 sqft, 1735 sqft,2,1, 
2133,24809653, A1244886,115000,52.78995779,-111.8635119, 6000 sqft|4051 - 7250 sqft, 910 sqft, 3 + 0,1, 
2134,24082570, NB069128,115000,47.363318,-68.340621, 0.11 ac,1568, 4 + 0,2, 
2135,24911324,11069585,115000,46.098905,-72.964752,0, 2152.78 sqft,1,1, 
2136,24828184,23168381,115000,47.704105,-70.216307, 922.7 m2,0,4,2, 
2137,24597199, E4301822,115000,52.96684671,-113.3853121, 487.2 m2, 111.29 m2,2,2, 
2138,23907770, SK880445,115000,51.935657,-102.531607, 10500 sqft, 1172 sqft,3,2, 
2139,24995085, NB081421,115000,47.766386,-64.798446, 4.07 ac,960, 2 + 0,1, 
2140,24970033, SK910952,115000,52.056674,-107.980733, 7000 sqft, 1216 sqft,3,1, 
2141,24259390, SK890787,115000,49.39299,-105.63761, 14850 sqft, 1016 sqft,5,2, 
2142,24933372, SK910033,115000,50.38254,-105.568486, 3630 sqft, 673 sqft,2,2, 
2143,24926797,202223911,115000,49.85176,-100.938474, 50 x 150, 762 sqft,2,1, 
2144,24991604,25751718,115000,46.093193,-71.332194, 602.5 m2,0,2,1, 
2145,23922198, SK880847,115000,50.931853,-102.813878, 7000 sqft, 884 sqft,4,2, 
2146,23829062, A1161802,115000,56.924507,-117.626544, 16100 sqft|10890 - 21799 sqft (1/4 - 1/2 ac), 936 sqft, 2 + 0,1, 
2147,24651990,202216678,115000,51.78633,-100.532942, 12500 sqft, 984 sqft,2,2, 
2148,24849191,202221944,115000,45.8190896,-64.2054106, under 1/2 acre,0, 2 + 0,1, 
2149,24967603, SK910869,115000,51.173597,-103.498446, 10018 sqft, 1120 sqft,4,2, 
2150,24959024, NB081087,115000,48.000289,-66.696808, 929 m2,1560, 3 + 0,1, 
2151,24780368,28344234,115000,46.14972,-74.25287, 3716 m2,0,2,1, 
2152,25056190, NB081934,115000,45.937771,-66.707558, 5000 sqft,960, 3 + 0,1, 
2153,25058076,17546049,115000,45.92103283,-73.8182798, 1112.4 m2,0,2,1, 
2154,24285922, NB071259,115000,46.156291,-67.464836, 6731 m2,1116, 4 + 0,1, 
2155,24911324,11069585,115000,46.098905,-72.964752,0, 2152.78 sqft,1,1, 
2156,24991604,25751718,115000,46.093193,-71.332194, 602.5 m2,0,2,1, 
2157,25031490,25336365,115000,46.205424,-73.715548, 16000 sqft,0,2,1, 
2158,24082570, NB069128,115000,47.363318,-68.340621, 0.11 ac,1568, 4 + 0,2, 
2159,25054711, M149082,115000,46.555294,-64.776624, 3.89 Acres Imperial|3 - 10 acres, 1290 sqft,3,1, 
2160,24259390, SK890787,115000,49.39299,-105.63761, 14850 sqft, 1016 sqft,5,2, 
2161,23915080, SK880682,115000,49.265279,-102.283179, 6000 sqft, 720 sqft,2,1, 
2162,25040832, SK913579,115000,49.1734,-101.80047, 6500 sqft, 936 sqft,3,2, 
2163,24825627,202221418,115000,45.9232953,-59.9669685, under 1/2 acre,0, 3 + 0,1, 
2164,24849191,202221944,115000,45.8190896,-64.2054106, under 1/2 acre,0, 2 + 0,1, 
2165,24165606,22425666,115000,45.96093771,-70.94017829, 440.7 m2,0,2,1, 
2166,24961778,202224010,115000,45.61094868,-62.76744984, 1 - 3 acres,0, 4 + 0,1, 
2167,25026252, NB081691,115000,45.421258,-65.930241,0,1184, 4 + 0,1, 
2168,25028570,1252615,115000,47.310073,-52.791534, 109' X 60' X 10' X 89' X 50'|Unknown, 934 sqft,2,1, 
2169,24912758,1250348,115000,47.948607,-53.054372, 3/4 acre|.5 - 9.99 acres, 1000 sqft,3,1, 
2170,24828184,23168381,115000,47.704105,-70.216307, 922.7 m2,0,4,2, 
2171,24422079, NB072839,115000,47.643963,-67.35191, 965 m2,808, 1 + 0,2, 
2172,24959024, NB081087,115000,48.000289,-66.696808, 929 m2,1560, 3 + 0,1, 
2173,24995085, NB081421,115000,47.766386,-64.798446, 4.07 ac,960, 2 + 0,1, 
2174,25014886,20510657,115000,48.37290026,-78.02996649, 6978.9 m2,0,0,0, 
2175,25006861, E4318281,115500,53.670066,-114.3558878, 0.3 ac, 95.5 m2,3,2, 
2176,24978791, R2731762,115700,55.34257979,-123.1012842, 9000 sqft, 2206 sqft,4,2, 
